date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:49:20	364780/364780	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202021%2014:37:09%20GMT	http://cdn.shopify.com/s/files/1/0437/7038/0448/files/slider-bg2_2000x.jpg?v=1598946626	D:/SetUp/laragon/laragon/www/campee/cdn.shopify.com/s/files/1/0437/7038/0448/files/slider-bg2_2000x0726.jpg	(from https://campe-theme.myshopify.com/)
11:49:23	208381/208381	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202021%2014:37:39%20GMT	http://cdn.shopify.com/s/files/1/0437/7038/0448/files/slider-bg3_2000x.jpg?v=1598946671	D:/SetUp/laragon/laragon/www/campee/cdn.shopify.com/s/files/1/0437/7038/0448/files/slider-bg3_2000x6392.jpg	(from https://campe-theme.myshopify.com/)
11:49:27	69516/69516	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202021%2014:38:04%20GMT	http://cdn.shopify.com/s/files/1/0437/7038/0448/files/home-section-02_1000X.jpg?v=1612256575	D:/SetUp/laragon/laragon/www/campee/cdn.shopify.com/s/files/1/0437/7038/0448/files/home-section-02_1000X8967.jpg	(from https://campe-theme.myshopify.com/)
11:49:28	164295/164295	---MCZ	200	added ('OK')	text/html	etag:cacheable:5cf6443a0f9fdda75d12771e50f4a378	https://campe-theme.myshopify.com/collections/frontpage/products/trekking-shoe	D:/SetUp/laragon/laragon/www/campee/campe-theme.myshopify.com/collections/frontpage/products/trekking-shoe.html	(from https://campe-theme.myshopify.com/)
11:49:32	68887/68887	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202021%2014:38:08%20GMT	http://cdn.shopify.com/s/files/1/0437/7038/0448/files/home-section-01_1000X.jpg?v=1612256589	D:/SetUp/laragon/laragon/www/campee/cdn.shopify.com/s/files/1/0437/7038/0448/files/home-section-01_1000X424f.jpg	(from https://campe-theme.myshopify.com/)
11:49:32	31232/31232	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202021%2014:38:14%20GMT	http://cdn.shopify.com/s/files/1/0437/7038/0448/products/Product18_e2bcd9a2-d8c9-4eee-8c72-d18eb07e68b2_large.jpg?v=1598946575	D:/SetUp/laragon/laragon/www/campee/cdn.shopify.com/s/files/1/0437/7038/0448/products/Product18_e2bcd9a2-d8c9-4eee-8c72-d18eb07e68b2_large754d.jpg	(from https://campe-theme.myshopify.com/)
11:49:36	163801/163801	---MCZ	200	added ('OK')	text/html	etag:cacheable:035df8e97cd140f7b6b5d91fd7767f3b	https://campe-theme.myshopify.com/products/trekking-shoe	D:/SetUp/laragon/laragon/www/campee/campe-theme.myshopify.com/products/trekking-shoe.html	(from https://campe-theme.myshopify.com/)
11:49:36	34827/34827	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202021%2014:38:16%20GMT	http://cdn.shopify.com/s/files/1/0437/7038/0448/products/Product1_5641aae5-28bb-4519-884c-7caef335c613_large.jpg?v=1598946575	D:/SetUp/laragon/laragon/www/campee/cdn.shopify.com/s/files/1/0437/7038/0448/products/Product1_5641aae5-28bb-4519-884c-7caef335c613_large754d.jpg	(from https://campe-theme.myshopify.com/)
11:49:37	93383/93383	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:f1153976cdf5a24c9e4f9bced109a32d	https://campe-theme.myshopify.com/trekking-shoe	D:/SetUp/laragon/laragon/www/campee/campe-theme.myshopify.com/trekking-shoe.4a.delayed	(from https://campe-theme.myshopify.com/)
11:49:39	165226/165226	---MCZ	200	added ('OK')	text/html	etag:cacheable:8427a3e33a96898ac8d2c14c8a48e975	https://campe-theme.myshopify.com/collections/frontpage/products/rechargeable-torch-light	D:/SetUp/laragon/laragon/www/campee/campe-theme.myshopify.com/collections/frontpage/products/rechargeable-torch-light.html	(from https://campe-theme.myshopify.com/)
11:49:42	17405/17405	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202021%2014:38:23%20GMT	http://cdn.shopify.com/s/files/1/0437/7038/0448/products/Product2_78fd1323-4924-4001-a91a-010cf9a1f621_large.jpg?v=1598946476	D:/SetUp/laragon/laragon/www/campee/cdn.shopify.com/s/files/1/0437/7038/0448/products/Product2_78fd1323-4924-4001-a91a-010cf9a1f621_largea5da.jpg	(from https://campe-theme.myshopify.com/)
11:49:42	93383/93383	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:f1153976cdf5a24c9e4f9bced109a32d	https://campe-theme.myshopify.com/rechargeable-torch-light	D:/SetUp/laragon/laragon/www/campee/campe-theme.myshopify.com/rechargeable-torch-light	(from https://campe-theme.myshopify.com/)
